TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-07-23 23:46:30.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-02BF
2026-07-23 23:47:20.893,1.1583612,1.6668901,1.1151681,0.0,0.761981,1.2720912,0.63978136,0.0,0.8906833,1.3622848,1.1169533,0.0,0.21940093,0.90029186,0.21040072,0.0,-0.15871158,0.3384495,-0.036667038,0.0,824.7985,758.71796,782.0879,823.1868,792.96704,0.06134033203125,0.01031494140625,1.01947021484375,1.188812255859375,-4.5758056640625,-0.635528564453125,323150.1831501831,8.095758241758242E7,2.5244395604395602E7,86.83354,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:21.903,1.3451359,1.6668901,1.1737146,0.0,0.36216643,1.2720912,0.48731115,0.0,0.90911305,1.3622848,0.9460513,0.0,0.29072168,0.90029186,0.671698,0.0,-0.057794902,0.3384495,-0.3591975,0.0,803.8461,770.40295,781.685,744.21246,730.9158,0.0745849609375,0.0203857421875,1.0162353515625,0.5682373046875,-2.6318359375,-0.157012939453125,324761.90476190473,8.078432234432234E7,2.5214578754578754E7,85.24547,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:22.913,1.5187846,1.6668901,0.9517446,0.0,0.80362046,1.2720912,0.76699656,0.0,1.3922603,1.3622848,1.1380782,0.0,0.35704392,0.90029186,0.61269164,0.0,0.07863466,0.3384495,-0.15991068,0.0,840.5128,772.01465,782.0879,788.93774,686.5934,0.07879638671875,0.02020263671875,1.0125732421875,-0.43365478515625,-1.457977294921875,-0.007476806640625,324761.90476190473,8.080849816849817E7,2.521135531135531E7,82.27969,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:23.920,1.5187846,1.6668901,0.9220876,0.0,0.80362046,1.2720912,0.80692774,0.0,1.3922603,1.3622848,1.0694518,0.0,0.35704392,0.90029186,0.599735,0.0,0.07863466,0.3384495,-0.026262568,0.0,832.4542,826.4103,799.41394,718.4249,808.68134,0.0736083984375,0.01104736328125,1.0147705078125,0.55328369140625,-1.757049560546875,0.037384033203125,322344.32234432234,8.088827838827838E7,2.5222637362637363E7,81.478714,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:24.928,1.5187846,1.6668901,1.1683048,0.0,0.80362046,1.2720912,0.683352,0.0,1.3922603,1.3622848,0.95026517,0.0,0.35704392,0.90029186,0.43094116,0.0,0.07863466,0.3384495,-0.26437628,0.0,822.7839,809.4872,791.3553,861.06226,761.9414,0.0770263671875,0.02081298828125,1.01397705078125,0.4486083984375,-1.734619140625,0.0299072265625,323956.04395604396,8.07625641025641E7,2.519120879120879E7,79.71083,1,2.0,1.0,1.0,2.0,100.00
2026-07-23 23:47:25.938,0.7728867,1.6668901,1.157057,0.0,0.26899475,1.2720912,0.6130392,0.0,0.7190304,1.3622848,0.9949238,0.0,0.18640465,0.90029186,0.48456532,0.0,-0.13806078,0.3384495,-0.23966682,0.0,817.1429,706.7399,778.86444,768.3883,656.3736,0.0703125,0.01123046875,1.01727294921875,-0.5682373046875,-0.85235595703125,-0.0,322344.32234432234,8.074241758241758E7,2.5183150183150183E7,79.29333,1,2.0,4.0,1.0,2.0,100.00
2026-07-23 23:47:26.950,0.7436441,1.6668901,1.0253242,0.0,0.55177367,1.2720912,0.8265479,0.0,0.81142193,1.3622848,0.64566916,0.0,0.3937699,0.90029186,0.4131047,0.0,-0.104900375,0.3384495,-0.12575291,0.0,807.8755,856.2271,790.9524,808.68134,694.2491,0.07373046875,0.0152587890625,1.01568603515625,0.179443359375,-2.848663330078125,-0.35888671875,323956.04395604396,8.070131868131869E7,2.5163809523809522E7,80.31178,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:27.961,0.5307647,1.6668901,0.95141375,0.0,0.73615736,1.2720912,0.75678086,0.0,1.0261929,1.3622848,0.87199366,0.0,0.29043558,0.90029186,0.4302036,0.0,-0.15176278,0.3384495,-0.18351883,0.0,840.5128,800.2198,800.6227,904.9817,868.71796,0.07415771484375,0.01873779296875,1.01397705078125,-0.067291259765625,-2.280426025390625,-0.3289794921875,322344.32234432234,8.064974358974358E7,2.512915750915751E7,79.34065,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:28.977,0.24281187,1.6668901,1.046023,0.0,0.8871667,1.2720912,0.1978646,0.0,1.0981996,1.3622848,0.9060582,0.0,0.15500961,0.90029186,0.41007316,0.0,-0.2971215,0.3384495,-0.09612292,0.0,819.5604,652.74725,790.9524,685.78754,609.2308,0.06243896484375,0.0115966796875,1.0106201171875,-0.40374755859375,-0.785064697265625,-0.16448974609375,322344.32234432234,8.066021978021978E7,2.5138021978021976E7,80.770546,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:29.984,0.71091413,1.6668901,1.1484008,0.0,0.8949176,1.2720912,0.522268,0.0,1.2152828,1.3622848,0.87399465,0.0,0.4005906,0.90029186,0.31748864,0.0,-0.24642877,0.3384495,-0.07596455,0.0,837.28937,853.8095,792.5641,766.3736,687.8022,0.0718994140625,0.01849365234375,1.014892578125,0.04486083984375,-2.519683837890625,-0.16448974609375,321538.4615384615,8.067714285714285E7,2.5155750915750913E7,80.21101,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:30.998,0.595849,1.6668901,0.94619066,0.0,0.65811765,1.2720912,0.7664833,0.0,1.1985519,1.3622848,1.0143567,0.0,0.43800423,0.90029186,0.3020454,0.0,-0.23213182,0.3384495,-0.04221774,0.0,838.9011,732.1245,804.2491,786.52014,983.1502,0.06878662109375,0.01220703125,1.01800537109375,-0.31402587890625,-1.906585693359375,-0.246734619140625,323150.1831501831,8.056190476190476E7,2.5117069597069595E7,78.52982,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:32.002,0.41142324,1.6668901,0.90855294,0.0,0.76026136,1.2720912,0.77681684,0.0,1.4462396,1.3622848,1.1185831,0.0,0.36411917,0.90029186,0.3783942,0.0,-0.17032082,0.3384495,-0.27644396,0.0,825.6044,756.7033,810.293,946.4835,816.337,0.06494140625,0.01507568359375,1.016357421875,0.620574951171875,-2.609405517578125,0.261688232421875,323150.1831501831,8.06698901098901E7,2.514043956043956E7,79.296844,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:33.015,0.44868183,1.6668901,0.89474124,0.0,0.8478911,1.2720912,0.8407042,0.0,1.4550711,1.3622848,0.94775194,0.0,0.4003416,0.90029186,0.19201511,0.0,-0.23161961,0.3384495,-0.30993968,0.0,850.58606,831.6484,790.54944,804.65204,712.381,0.07574462890625,0.014892578125,1.0096435546875,0.157012939453125,-2.22808837890625,-0.418701171875,324761.90476190473,8.064893772893773E7,2.5167838827838827E7,79.18574,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:34.019,0.53360724,1.6668901,0.7253813,0.0,0.8418296,1.2720912,0.829036,0.0,1.1058688,1.3622848,0.7014467,0.0,0.44281057,0.90029186,0.24995649,0.0,-0.14876956,0.3384495,-0.2064039,0.0,790.14655,778.86444,805.8608,906.99634,902.5641,0.07611083984375,0.01763916015625,1.0133056640625,-0.097198486328125,-1.33087158203125,-0.471038818359375,323150.1831501831,8.061106227106227E7,2.5146080586080585E7,79.190315,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:35.036,0.49828207,1.6668901,0.5974348,0.0,0.8875384,1.2720912,0.54471433,0.0,1.2818539,1.3622848,0.58363086,0.0,0.39461538,0.90029186,0.4365778,0.0,-0.06542732,0.3384495,-0.22038475,0.0,828.8278,905.78754,797.3993,871.53845,789.34064,0.0648193359375,0.005859375,1.01275634765625,0.635528564453125,-2.489776611328125,0.037384033203125,322344.32234432234,8.064490842490843E7,2.5133186813186813E7,79.78735,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:36.044,0.707056,1.6668901,0.7147937,0.0,0.72731984,1.2720912,0.55625254,0.0,1.2477524,1.3622848,0.51844466,0.0,0.42014334,0.90029186,0.49036443,0.0,-0.20837212,0.3384495,-0.27033943,0.0,802.23444,516.9597,803.44324,815.12823,774.83514,0.0711669921875,0.0128173828125,1.01739501953125,0.291595458984375,-2.220611572265625,-0.01495361328125,321538.4615384615,8.056915750915751E7,2.5122710622710623E7,77.00452,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:37.061,0.4419242,1.6668901,1.0384567,0.0,0.6579493,1.2720912,0.6866758,0.0,1.2329239,1.3622848,0.95769596,0.0,0.2745347,0.90029186,0.40606108,0.0,-0.3572605,0.3384495,-0.19793577,0.0,797.3993,681.3553,789.34064,797.8022,933.5897,0.07403564453125,0.0123291015625,1.0177001953125,0.216827392578125,-2.160797119140625,-0.04486083984375,323150.1831501831,8.050630036630036E7,2.5112234432234433E7,75.77873,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:38.075,0.52855355,1.6668901,1.320445,0.0,0.6171233,1.2720912,0.8558644,0.0,1.3936056,1.3622848,0.9117921,0.0,0.4436925,0.90029186,0.52544564,0.0,-0.35326055,0.3384495,-0.19839577,0.0,813.1135,736.55676,801.4286,822.7839,776.04395,0.064697265625,0.00811767578125,1.01861572265625,0.127105712890625,-0.7177734375,-0.22430419921875,324761.90476190473,8.04007326007326E7,2.508E7,75.77873,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:39.082,0.6129982,1.6668901,1.1684201,0.0,0.58512014,1.2720912,0.8768694,0.0,1.2174048,1.3622848,0.91906667,0.0,0.514885,0.90029186,0.44793022,0.0,-0.29229718,0.3384495,-0.26743478,0.0,808.2784,757.50916,801.02563,841.7216,766.77655,0.05255126953125,-0.00164794921875,1.01708984375,0.2392578125,-2.0037841796875,-0.097198486328125,324761.90476190473,8.048131868131869E7,2.508967032967033E7,75.60245,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:40.096,0.7813792,1.6668901,1.0597824,0.0,1.2129732,1.2720912,0.8198715,0.0,1.4893296,1.3622848,0.48828143,0.0,0.49639705,0.90029186,0.5709405,0.0,-0.229721,0.3384495,-0.086032026,0.0,840.9158,738.1685,809.4872,895.31134,875.9707,0.05828857421875,0.00836181640625,1.01690673828125,0.5084228515625,-2.10845947265625,-0.19439697265625,323150.1831501831,8.054981684981684E7,2.5096923076923076E7,75.23572,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:41.103,0.99052596,1.6668901,1.2662758,0.0,1.0469918,1.2720912,0.6222814,0.0,1.4221969,1.3622848,0.72250974,0.0,0.4285284,0.90029186,0.4371204,0.0,-0.16966909,0.3384495,-0.1672095,0.0,772.01465,1016.5934,808.2784,809.0842,726.8865,0.06134033203125,0.00518798828125,1.0166015625,-0.052337646484375,-1.71966552734375,-0.605621337890625,324761.90476190473,8.04458608058608E7,2.510095238095238E7,77.564804,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:41.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-07-23 23:47:42.117,0.7967196,1.6668901,1.0483847,0.0,1.1510086,1.2720912,0.54684436,0.0,1.5362521,1.3622848,0.7298193,0.0,0.4063165,0.90029186,0.39338028,0.0,-0.085468456,0.3384495,-0.18698807,0.0,863.0769,915.4579,814.7253,751.06226,654.35895,0.0601806640625,-0.00146484375,1.015869140625,0.34393310546875,-2.1533203125,-0.022430419921875,323150.1831501831,8.041846153846154E7,2.5096117216117214E7,77.694725,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:43.131,0.7323774,1.6668901,0.872402,0.0,1.1568309,1.2720912,0.7464332,0.0,1.6020921,1.3622848,0.7141731,0.0,0.39156997,0.90029186,0.34240612,0.0,-0.1680789,0.3384495,-0.2798606,0.0,839.304,661.6117,810.293,668.86444,835.6777,0.066650390625,0.00347900390625,1.01641845703125,0.34393310546875,-2.160797119140625,-0.059814453125,323150.1831501831,8.039992673992674E7,2.5056630036630034E7,76.562874,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:44.140,0.23530865,1.6668901,0.86750287,0.0,0.88832617,1.2720912,0.5006167,0.0,1.4808862,1.3622848,0.84378153,0.0,0.5020425,0.90029186,0.36855847,0.0,-0.18684168,0.3384495,-0.25055602,0.0,841.31866,991.2088,802.23444,796.5934,712.381,0.0615234375,0.001220703125,1.0150146484375,-0.112152099609375,-2.6318359375,-0.2691650390625,319926.73992673995,8.033062271062271E7,2.5063076923076924E7,78.28308,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:45.141,0.41151282,1.6668901,0.80130637,0.0,0.77371794,1.2720912,0.47808418,0.0,1.2649802,1.3622848,0.7654063,0.0,0.4871636,0.90029186,0.58670723,0.0,-0.23815563,0.3384495,-0.22315039,0.0,858.24176,941.6484,791.3553,954.94507,803.0403,0.05029296875,-0.0048828125,1.01416015625,-0.299072265625,-1.33087158203125,-0.13458251953125,319120.8791208791,8.039106227106227E7,2.508241758241758E7,80.36682,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:46.148,0.48354828,1.6668901,0.97350705,0.0,0.8803991,1.2720912,0.570171,0.0,1.358573,1.3622848,0.71613413,0.0,0.5252492,0.90029186,0.32395115,0.0,-0.23218292,0.3384495,-0.2828034,0.0,813.5165,753.8828,761.9414,760.7326,692.23444,0.05560302734375,-0.00494384765625,1.01739501953125,0.291595458984375,-2.093505859375,0.0897216796875,320732.6007326007,8.035560439560439E7,2.5075164835164834E7,80.71198,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:47.174,0.8039621,1.6668901,1.0417911,0.0,1.1009074,1.2720912,0.5281522,0.0,1.5318487,1.3622848,0.6981923,0.0,0.42485723,0.90029186,0.39430618,0.0,-0.17429595,0.3384495,-0.20264085,0.0,844.5421,814.7253,774.43225,744.21246,760.32965,0.06378173828125,-2.44140625E-4,1.020263671875,0.37384033203125,-1.80938720703125,0.171966552734375,320732.6007326007,8.033465201465201E7,2.507113553113553E7,81.12966,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:48.182,0.4569529,1.6668901,1.0417911,0.0,0.9167465,1.2720912,0.5281522,0.0,1.4423423,1.3622848,0.6981923,0.0,0.23197521,0.90029186,0.39430618,0.0,0.0067334976,0.3384495,-0.20264085,0.0,796.1905,796.1905,817.9487,696.6667,539.5238,0.0572509765625,-0.00445556640625,1.015869140625,-0.22430419921875,-1.218719482421875,-0.299072265625,322344.32234432234,8.038300366300367E7,2.505985347985348E7,82.7628,1,1.0,2.0,1.0,1.0,100.00
2026-07-23 23:47:49.195,0.68092686,1.6668901,1.476526,0.0,1.0895227,1.2720912,0.7664963,0.0,1.3785294,1.3622848,0.90900093,0.0,0.46419865,0.90029186,0.43531013,0.0,-0.13471824,0.3384495,-0.31468254,0.0,827.2161,892.0879,821.5751,794.17584,734.5421,0.050537109375,-0.00299072265625,1.0203857421875,-0.22430419921875,-2.235565185546875,-0.70281982421875,322344.32234432234,8.033545787545787E7,2.5049377289377287E7,82.36435,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:50.203,0.51287663,1.6668901,1.4790967,0.0,0.87550247,1.2720912,1.0977985,0.0,1.315342,1.3622848,0.8341621,0.0,0.5794253,0.90029186,0.49817207,0.0,-0.19695129,0.3384495,-0.28069675,0.0,828.4249,801.8315,808.2784,693.8461,682.5641,0.0579833984375,-0.006103515625,1.0125732421875,-0.052337646484375,-2.579498291015625,-0.2691650390625,323150.1831501831,8.026695970695971E7,2.5055824175824177E7,79.17049,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:51.221,0.23572093,1.6668901,1.1185039,0.0,0.81330127,1.2720912,1.0099217,0.0,1.2908204,1.3622848,0.8461778,0.0,0.47513688,0.90029186,0.3027232,0.0,-0.25220528,0.3384495,-0.31761587,0.0,834.0659,819.15753,799.41394,807.8755,775.64105,0.0531005859375,-0.00677490234375,1.0166015625,-0.11962890625,-1.375732421875,-0.40374755859375,320732.6007326007,8.027260073260073E7,2.5067912087912086E7,78.04571,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:52.226,0.558146,1.6668901,0.92487484,0.0,0.77201,1.2720912,0.86460876,0.0,0.93261814,1.3622848,0.89482105,0.0,0.31985083,0.90029186,0.22492169,0.0,-0.22909138,0.3384495,-0.27859753,0.0,848.97437,839.707,811.50183,837.28937,766.77655,0.050048828125,0.00518798828125,1.01934814453125,-0.34393310546875,-4.015045166015625,0.082244873046875,323150.1831501831,8.040959706959707E7,2.509289377289377E7,77.47789,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:53.238,0.5654933,1.6668901,1.0485414,0.0,0.97599167,1.2720912,0.6153336,0.0,0.9863516,1.3622848,0.7038237,0.0,0.3702577,0.90029186,0.19991863,0.0,-0.25941837,0.3384495,-0.2687649,0.0,821.5751,899.7436,787.72894,829.6337,732.52747,0.0616455078125,-0.01324462890625,1.01617431640625,0.590667724609375,-0.0,-1.457977294921875,323150.1831501831,8.032014652014652E7,2.5073553113553114E7,75.259415,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:54.258,0.814459,1.6668901,1.1574022,0.0,1.0793825,1.2720912,0.6451794,0.0,1.3748931,1.3622848,0.795878,0.0,0.45211953,0.90029186,0.32016426,0.0,-0.09618431,0.3384495,-0.4953311,0.0,836.4835,846.9597,837.6923,652.3443,749.0476,0.0753173828125,0.0040283203125,1.01654052734375,0.052337646484375,-1.71966552734375,-0.478515625,322344.32234432234,8.027743589743589E7,2.506065934065934E7,74.328545,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:55.264,0.6410411,1.6668901,1.0615406,0.0,1.1422918,1.2720912,0.621636,0.0,1.53264,1.3622848,0.7078948,0.0,0.4198494,0.90029186,0.5863095,0.0,-0.094736144,0.3384495,-0.3507735,0.0,650.7326,750.2564,808.68134,690.2198,574.9817,0.05322265625,0.00311279296875,1.01470947265625,-0.16448974609375,-1.016845703125,-0.2691650390625,322344.32234432234,8.046520146520147E7,2.5094505494505495E7,78.20173,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:56.267,0.14046578,1.6668901,0.97760135,0.0,0.97145605,1.2720912,0.51854724,0.0,1.3062309,1.3622848,0.5481521,0.0,0.17373782,0.90029186,0.4109779,0.0,0.047312137,0.3384495,-0.022052454,0.0,782.49084,754.68866,823.1868,842.9304,864.2857,0.0487060546875,-0.00225830078125,1.01727294921875,-0.0,-2.026214599609375,-0.037384033203125,322344.32234432234,8.048776556776556E7,2.5074358974358972E7,80.60171,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:57.278,0.7167815,1.6668901,1.0769125,0.0,1.4934392,1.2720912,0.39341965,0.0,1.7028941,1.3622848,0.7188928,0.0,0.6331038,0.90029186,0.29394606,0.0,-0.15539546,0.3384495,-0.12218932,0.0,793.7729,825.2015,817.5458,820.7692,757.50916,0.0518798828125,-0.002197265625,1.02239990234375,0.456085205078125,-1.83929443359375,-0.246734619140625,321538.4615384615,8.059575091575092E7,2.510014652014652E7,78.99912,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:58.284,0.78577435,1.6668901,1.1126763,0.0,1.4687018,1.2720912,0.66078347,0.0,1.6742401,1.3622848,0.6153913,0.0,0.53274375,0.90029186,0.28084683,0.0,-0.050161026,0.3384495,-0.43339655,0.0,796.5934,815.5311,785.7143,739.3773,628.1685,0.0577392578125,-0.00933837890625,1.01995849609375,-0.76263427734375,-1.495361328125,-0.575714111328125,321538.4615384615,8.063362637362637E7,2.5097728937728938E7,77.81983,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:47:59.296,0.7712255,1.6668901,0.9812646,0.0,1.1565821,1.2720912,0.7846141,0.0,1.5489883,1.3622848,0.2628787,0.0,0.3825113,0.90029186,0.18288378,0.0,0.017600538,0.3384495,-0.5244828,0.0,807.47253,784.5055,802.6374,712.7839,839.707,0.018798828125,-0.02203369140625,1.0179443359375,-0.456085205078125,0.1495361328125,0.07476806640625,323150.1831501831,8.044827838827838E7,2.5026007326007325E7,77.87746,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:00.307,0.5226824,1.6668901,1.2411033,0.0,0.9720027,1.2720912,0.4927532,0.0,1.3567044,1.3622848,0.50675464,0.0,0.3029093,0.90029186,0.26626766,0.0,-0.03410418,0.3384495,-0.29812565,0.0,823.1868,838.49817,794.57874,891.28204,871.9414,0.0343017578125,-0.0108642578125,1.02056884765625,0.082244873046875,-2.459869384765625,-0.52337646484375,322344.32234432234,8.018637362637362E7,2.501150183150183E7,77.853004,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:01.321,0.35586324,1.0298569,1.3838356,0.0,0.79736584,1.7717959,0.58577013,0.0,1.2936875,1.6146698,0.27555615,0.0,0.44150725,1.1329534,0.2012107,0.0,-0.22643292,0.5520398,-0.17077725,0.0,841.31866,793.7729,819.15753,770.40295,703.1135,0.03912353515625,-0.014892578125,1.0185546875,-0.19439697265625,-2.1234130859375,-0.112152099609375,323150.1831501831,8.011948717948718E7,2.5045347985347986E7,79.74318,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:02.329,1.0767308,1.1567525,1.3364148,0.0,0.9121967,1.7302269,0.8430341,0.0,1.2491399,1.5971559,0.80669534,0.0,0.39078403,1.0081025,0.23180525,0.0,-0.16371432,0.5271324,-0.225349,0.0,808.68134,821.1722,819.9634,869.12085,792.5641,0.03643798828125,-0.01751708984375,1.018310546875,-0.13458251953125,-1.921539306640625,-0.2392578125,321538.4615384615,8.015897435897435E7,2.507919413919414E7,82.04125,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:03.344,0.9774129,1.3770195,1.2100703,0.0,1.2620963,1.692597,0.93185943,0.0,1.5307341,1.517162,0.8813457,0.0,0.49228248,0.9510964,0.2722286,0.0,-0.018945858,0.35489345,-0.21267354,0.0,844.5421,813.1135,812.3077,775.64105,704.3223,0.041748046875,-0.0179443359375,1.0179443359375,0.082244873046875,-1.831817626953125,-0.34393310546875,323956.04395604396,8.023714285714285E7,2.5105787545787547E7,78.41361,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:04.354,0.65794516,1.3770195,1.0633401,0.0,1.0185475,1.692597,0.8800756,0.0,1.5059029,1.517162,0.7955178,0.0,0.51018304,0.9510964,0.15076727,0.0,-0.02307691,0.35489345,-0.19658993,0.0,810.293,846.1539,802.6374,755.4945,693.0403,0.0250244140625,-0.02569580078125,1.0228271484375,0.530853271484375,-2.145843505859375,-0.396270751953125,322344.32234432234,8.015010989010988E7,2.5091282051282052E7,72.931046,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:05.376,0.5486867,1.3770195,0.679174,0.0,0.46113193,1.692597,0.62991375,0.0,0.97721136,1.517162,0.8798139,0.0,0.35381925,0.9510964,0.23865671,0.0,-0.2418548,0.35489345,-0.24140593,0.0,820.7692,808.2784,821.1722,799.81683,976.7033,0.03363037109375,-0.0185546875,1.0201416015625,0.366363525390625,-2.100982666015625,-0.2691650390625,322344.32234432234,8.013238095238096E7,2.5076776556776557E7,70.943,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:06.383,0.9079051,1.3770195,1.0038811,0.0,1.0000746,1.692597,0.6740946,0.0,0.9367038,1.517162,0.8960128,0.0,0.49964172,0.9510964,0.3697989,0.0,-0.12687637,0.35489345,-0.22913007,0.0,834.4689,813.91943,817.9487,881.6117,863.0769,0.0380859375,-0.02197265625,1.02130126953125,0.10467529296875,-2.415008544921875,-0.059814453125,323150.1831501831,8.015252747252747E7,2.509289377289377E7,73.36763,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:07.392,1.2405418,1.3770195,1.2776517,0.0,0.9852413,1.692597,1.0826062,0.0,0.96008784,1.517162,0.88519233,0.0,0.5140318,0.9510964,0.32716206,0.0,-0.07000322,0.35489345,-0.19886354,0.0,836.08057,798.60803,825.2015,767.5824,846.1539,0.034423828125,-0.0242919921875,1.01904296875,-0.411224365234375,-1.54022216796875,-0.179443359375,323150.1831501831,8.007274725274725E7,2.5067912087912086E7,76.37123,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:08.397,1.0787612,1.3770195,1.3136207,0.0,0.84182596,1.692597,0.49726868,0.0,1.1348773,1.517162,0.927691,0.0,0.35138005,0.9510964,0.070625454,0.0,-0.16880178,0.35489345,-0.28298798,0.0,857.03296,789.7436,800.6227,778.86444,649.12085,0.0369873046875,-0.0303955078125,1.01727294921875,0.85235595703125,-2.863616943359375,-0.2691650390625,322344.32234432234,8.00018315018315E7,2.5075164835164834E7,76.510376,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:09.406,0.9803469,1.3770195,1.052533,0.0,0.70042974,1.692597,0.6838758,0.0,0.8691275,1.517162,1.1007851,0.0,0.4675942,0.9510964,0.061766934,0.0,-0.17322029,0.35489345,-0.37382597,0.0,811.9048,820.3663,805.05493,695.8608,1057.2894,0.05181884765625,-0.01885986328125,1.02044677734375,0.112152099609375,-2.041168212890625,-0.11962890625,322344.32234432234,8.002681318681319E7,2.507194139194139E7,75.094376,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:10.408,0.75171256,1.3743777,0.96515304,0.0,0.5528688,1.162218,0.56223696,0.0,0.650174,1.1989113,0.44552138,0.0,0.5321506,0.8886761,0.15116307,0.0,-0.1679423,0.05822866,-0.3848911,0.0,836.08057,799.81683,803.44324,884.0293,942.8571,0.0504150390625,-0.02508544921875,1.01776123046875,0.11962890625,-2.46734619140625,-0.16448974609375,323150.1831501831,8.002358974358974E7,2.5085641025641024E7,74.31096,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:11.437,0.88405085,1.3743777,0.9249177,0.0,1.1374213,1.162218,0.537998,0.0,1.0621743,1.1989113,0.7394219,0.0,0.2910185,0.8886761,0.10048357,0.0,-0.19605388,0.05822866,-0.102003224,0.0,829.2308,799.011,806.6667,738.97437,615.2747,0.0482177734375,-0.02374267578125,1.0186767578125,-0.530853271484375,-2.564544677734375,-1.173858642578125,323956.04395604396,7.98785347985348E7,2.5067106227106225E7,76.049545,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:12.442,0.88322544,1.3743777,1.1311569,0.0,1.100657,1.162218,0.7684286,0.0,1.3244127,1.1989113,0.8940069,0.0,0.26358297,0.8886761,0.16950925,0.0,-0.16403341,0.05822866,-0.054687995,0.0,859.85345,811.50183,810.293,811.9048,956.55676,0.05810546875,-0.02703857421875,1.013916015625,-3.357086181640625,-9.25628662109375,-6.6693115234375,323150.1831501831,7.986080586080585E7,2.505904761904762E7,76.24578,1,1.0,1.0,1.0,1.0,100.00
2026-07-23 23:48:13.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-07-23 23:48:13.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
